,l_xy,n_pts,time
3668,6,380,0.05088973045349121
3669,7,380,0.04545760154724121
3670,8,380,0.042258501052856445
3671,9,380,0.03781390190124512
3672,10,380,0.03412222862243652
3673,11,380,0.03162980079650879
3674,12,380,0.030622482299804688
3675,13,380,0.02898859977722168
3676,14,380,0.02802133560180664
3677,15,380,0.026818275451660156
3678,16,380,0.025562286376953125
3679,17,380,0.02433633804321289
3680,18,380,0.023827314376831055
3681,19,380,0.023024797439575195
3682,20,380,0.02237701416015625
3683,21,380,0.02204585075378418
3684,22,380,0.02111983299255371
3685,23,380,0.02041912078857422
3686,24,380,0.01991128921508789
3687,25,380,0.019525527954101562
3688,26,380,0.019129514694213867
3689,27,380,0.01881265640258789
3690,28,380,0.01807546615600586
3691,29,380,0.017487764358520508
3692,30,380,0.017264127731323242
3693,31,380,0.016977310180664062
3694,32,380,0.016686201095581055
3695,33,380,0.0165557861328125
3696,34,380,0.01630997657775879
3697,35,380,0.015488147735595703
3698,36,380,0.015539169311523438
3699,37,380,0.015443563461303711
3700,38,380,0.015013456344604492
3701,39,380,0.01493525505065918
3702,40,380,0.014701604843139648
3703,41,380,0.014409542083740234
3704,42,380,0.014306306838989258
3705,43,380,0.014084339141845703
3706,44,380,0.013799667358398438
3707,45,380,0.01365041732788086
3708,46,380,0.013647079467773438
3709,47,380,0.013165712356567383
3710,48,380,0.013072967529296875
3711,49,380,0.012942075729370117
3712,50,380,0.012870550155639648
3713,51,380,0.012766361236572266
3714,52,380,0.012649059295654297
3715,53,380,0.012665748596191406
3716,54,380,0.012440919876098633
3717,55,380,0.012256145477294922
3718,56,380,0.012238025665283203
3719,57,380,0.012188911437988281
3720,58,380,0.012066125869750977
3721,59,380,0.011929750442504883
3722,60,380,0.011914253234863281
3723,61,380,0.011771440505981445
3724,62,380,0.011645078659057617
3725,63,380,0.011613130569458008
3726,64,380,0.011500835418701172
3727,65,380,0.011347532272338867
3728,66,380,0.011213064193725586
3729,67,380,0.011128664016723633
3730,68,380,0.010987520217895508
3731,69,380,0.010993242263793945
3732,70,380,0.010617971420288086
3733,71,380,0.010983943939208984
3734,72,380,0.010831832885742188
3735,73,380,0.010798931121826172
3736,74,380,0.010671854019165039
3737,75,380,0.010604619979858398
3738,76,380,0.010360002517700195
3739,77,380,0.010525226593017578
3740,78,380,0.010485410690307617
3741,79,380,0.010364532470703125
3742,80,380,0.010258197784423828
3743,81,380,0.010246992111206055
3744,82,380,0.010080575942993164
3745,83,380,0.010063409805297852
3746,84,380,0.01001739501953125
3747,85,380,0.00986623764038086
3748,86,380,0.009853839874267578
3749,87,380,0.009801387786865234
3750,88,380,0.009674549102783203
3751,89,380,0.00956583023071289
3752,90,380,0.009502887725830078
3753,91,380,0.009486675262451172
3754,92,380,0.009271383285522461
3755,93,380,0.009238481521606445
3756,94,380,0.008865118026733398
3757,95,380,0.00904226303100586
3758,96,380,0.008956193923950195
3759,97,380,0.009171724319458008
3760,98,380,0.009087800979614258
3761,99,380,0.00880575180053711
3762,1,390,0.14423370361328125
3763,2,390,0.1116189956665039
3764,3,390,0.08351278305053711
3765,4,390,0.06479382514953613
3766,5,390,0.05853891372680664
3767,6,390,0.0533909797668457
3768,7,390,0.047882080078125
3769,8,390,0.04480767250061035
3770,9,390,0.03983163833618164
3771,10,390,0.035898447036743164
3772,11,390,0.03331279754638672
3773,12,390,0.03217029571533203
3774,13,390,0.030539274215698242
3775,14,390,0.029666423797607422
3776,15,390,0.028331756591796875
3777,16,390,0.02685379981994629
3778,17,390,0.025533437728881836
3779,18,390,0.0248870849609375
3780,19,390,0.024498701095581055
3781,20,390,0.023794889450073242
3782,21,390,0.023154497146606445
3783,22,390,0.02236342430114746
3784,23,390,0.021558761596679688
3785,24,390,0.021078109741210938
3786,25,390,0.020594120025634766
3787,26,390,0.01955413818359375
3788,27,390,0.019660234451293945
3789,28,390,0.01910996437072754
3790,29,390,0.018524169921875
3791,30,390,0.01821303367614746
3792,31,390,0.017879724502563477
3793,32,390,0.01751399040222168
